article_title,country,population,region,revision_id,article_quality
Jameel Usman,Maldives,0.6,SOUTH ASIA,76144576,B
Mohammed Waheed Deen,Maldives,0.6,SOUTH ASIA,35086725,B
Umar Zahir (politician),Maldives,0.6,SOUTH ASIA,69717664,Start
Muad Mohamed Zaki,Maldives,0.6,SOUTH ASIA,15857636,FA
Moosa Zameer,Maldives,0.6,SOUTH ASIA,64382123,Start
Zahiya Zareer,Maldives,0.6,SOUTH ASIA,65501961,Stub
Aishath Nahula,Maldives,0.6,SOUTH ASIA,58741493,Start
Alwata Ichata Sahi,Mali,23.3,WESTERN AFRICA,55729181,B
Amadou Thiam,Mali,23.3,WESTERN AFRICA,73731535,C
Sangaré Niamoto Ba,Mali,23.3,WESTERN AFRICA,50334440,Stub
Boubacar Alpha Bah,Mali,23.3,WESTERN AFRICA,76740843,B
Siby Ginette Bellegarde,Mali,23.3,WESTERN AFRICA,55725479,B
Cheick Bougadary Traoré,Mali,23.3,WESTERN AFRICA,39865116,B
Dramane Dembélé,Mali,23.3,WESTERN AFRICA,39081781,Stub
Hamadoun Dicko,Mali,23.3,WESTERN AFRICA,31848077,B
Mamadou Djigué,Mali,23.3,WESTERN AFRICA,39868970,Stub
Amadou Doucoure,Mali,23.3,WESTERN AFRICA,31865666,B
Ly Taher Dravé,Mali,23.3,WESTERN AFRICA,69196026,B
Mahamane Haidara,Mali,23.3,WESTERN AFRICA,31866219,Stub
Jamille Bittar,Mali,23.3,WESTERN AFRICA,39868761,Start
Modibo Keïta,Mali,23.3,WESTERN AFRICA,891766,Stub
Mamadou Konaté,Mali,23.3,WESTERN AFRICA,31874865,B
Balla Koné,Mali,23.3,WESTERN AFRICA,75439299,B
Garan Fabou Kouyate,Mali,23.3,WESTERN AFRICA,3528990,Start
Mamadou M'Bodje,Mali,23.3,WESTERN AFRICA,31865543,Stub
Mohamed Ag Intalla,Mali,23.3,WESTERN AFRICA,76590086,B
Zeïni Moulaye,Mali,23.3,WESTERN AFRICA,66547108,B
N'Diaye Ramatoulaye Diallo,Mali,23.3,WESTERN AFRICA,55725315,Stub
Yeah Samake,Mali,23.3,WESTERN AFRICA,22376940,Start
Foutanga Babani Sissoko,Mali,23.3,WESTERN AFRICA,56646932,Start
Ousmane Sy,Mali,23.3,WESTERN AFRICA,1709204,Stub
Tiéman Coulibaly,Mali,23.3,WESTERN AFRICA,76709314,Start
Amadou Toumani Touré,Mali,23.3,WESTERN AFRICA,393550,B
Demba Traoré (politician),Mali,23.3,WESTERN AFRICA,34086339,Start
Salimata Traoré,Mali,23.3,WESTERN AFRICA,69195957,B
Ismaël Wagué,Mali,23.3,WESTERN AFRICA,65002050,B
Daniel Attard,Malta,0.6,SOUTHERN EUROPE,77139865,B
Atlan Anien,Marshall Islands,0.1,OCEANIA,52397071,B
Ataji Balos,Marshall Islands,0.1,OCEANIA,72852064,Start
Tony deBrum,Marshall Islands,0.1,OCEANIA,46834902,Stub
Thomas Heine,Marshall Islands,0.1,OCEANIA,46871701,Stub
Wilbur Heine,Marshall Islands,0.1,OCEANIA,46889499,B
Alvin Jacklick,Marshall Islands,0.1,OCEANIA,46871650,Stub
Michael Konelios,Marshall Islands,0.1,OCEANIA,46889498,Start
Tadashi Lometo,Marshall Islands,0.1,OCEANIA,75193494,B
Dennis Momotaro,Marshall Islands,0.1,OCEANIA,46871696,Start
Rien Morris,Marshall Islands,0.1,OCEANIA,46890388,Start
David Paul (politician),Marshall Islands,0.1,OCEANIA,76274984,B
Witten Philippo,Marshall Islands,0.1,OCEANIA,75208513,Start
Hiroshi V. Yamamura,Marshall Islands,0.1,OCEANIA,46889500,B
Kane Hamidou Baba,Mauritania,4.9,WESTERN AFRICA,69639209,Start
Horma Ould Babana,Mauritania,4.9,WESTERN AFRICA,54140288,B
Selama Mint Cheikhne Ould Lemrabott,Mauritania,4.9,WESTERN AFRICA,69181864,B
Mohamed Lemine Ch'bih Ould Cheikh Melainine,Mauritania,4.9,WESTERN AFRICA,41342678,C
Vatimetou Mint Khatry,Mauritania,4.9,WESTERN AFRICA,68910904,B
Messaoud Ould Boulkheir,Mauritania,4.9,WESTERN AFRICA,4919579,B
Patrick Assirvaden,Mauritania,4.9,WESTERN AFRICA,64236600,B
Anil Bachoo,Mauritania,4.9,WESTERN AFRICA,28222665,Stub
Antoine Bestel,Mauritania,4.9,WESTERN AFRICA,66158397,B
Rishon Bhadain,Mauritania,4.9,WESTERN AFRICA,66962283,Start
Cassam Ajum Piperdy,Mauritania,4.9,WESTERN AFRICA,76510452,B
Eddy J. Changkye,Mauritania,4.9,WESTERN AFRICA,34098325,B
Joseph-François Charpentier de Cossigny,Mauritania,4.9,WESTERN AFRICA,32134613,Start
Antoine Toussaint de Chazal,Mauritania,4.9,WESTERN AFRICA,59774285,Start
Chief Commissioner of Rodrigues,Mauritania,4.9,WESTERN AFRICA,3818842,Start
Ivan Collendavelloo,Mauritania,4.9,WESTERN AFRICA,71885406,Start
Louis Joseph Coralie,Mauritania,4.9,WESTERN AFRICA,20088871,B
Adrien d'Épinay,Mauritania,4.9,WESTERN AFRICA,22762040,Stub
Sangeet Fowdar,Mauritania,4.9,WESTERN AFRICA,44408830,Start
Jagdish Koonjul,Mauritania,4.9,WESTERN AFRICA,44775487,Stub
Pierre Leung Shing,Mauritania,4.9,WESTERN AFRICA,74678851,B
Pritam Singh Mattan,Mauritania,4.9,WESTERN AFRICA,32634612,Stub
Cehl Meeah,Mauritania,4.9,WESTERN AFRICA,59478772,Start
Moilin Jean Ah-Chuen,Mauritania,4.9,WESTERN AFRICA,56815624,Stub
Jean-Claude Pierre-Louis,Mauritania,4.9,WESTERN AFRICA,2808254,Start
Charles Thomi Pitot,Mauritania,4.9,WESTERN AFRICA,68257977,Stub
Prega Ramsamy,Mauritania,4.9,WESTERN AFRICA,40290625,Stub
Johnson Roussety,Mauritania,4.9,WESTERN AFRICA,7065190,B
Showkutally Soodhun,Mauritania,4.9,WESTERN AFRICA,71891965,Stub
Subhasnee,Mauritania,4.9,WESTERN AFRICA,62314426,B
Adrian Albu,Moldova,3.4,EASTERN EUROPE,74516769,B
Alexandr Petkov,Moldova,3.4,EASTERN EUROPE,75247520,B
Arcadie Capcelea,Moldova,3.4,EASTERN EUROPE,74596338,B
Oleg Balan,Moldova,3.4,EASTERN EUROPE,55406683,Stub
Galina Balmoș,Moldova,3.4,EASTERN EUROPE,74435041,B
Mihail Barbulat,Moldova,3.4,EASTERN EUROPE,74133684,B
Valentin Beniuc,Moldova,3.4,EASTERN EUROPE,74589699,B
Vlad Bilețchi,Moldova,3.4,EASTERN EUROPE,67618573,B
Vasile Bîtca,Moldova,3.4,EASTERN EUROPE,55407034,Stub
Valeriu Bulgari,Moldova,3.4,EASTERN EUROPE,74125866,B
Larisa Catrinici,Moldova,3.4,EASTERN EUROPE,72826448,Start
Ion Ceban,Moldova,3.4,EASTERN EUROPE,61784436,B
Vladimir Cebotari,Moldova,3.4,EASTERN EUROPE,61281486,Stub
Mihail Cibotaru,Moldova,3.4,EASTERN EUROPE,74434953,FA
Ion Constantin Ciobanu,Moldova,3.4,EASTERN EUROPE,28348019,B
Romulus Cioflec,Moldova,3.4,EASTERN EUROPE,28641633,B
Petru Comendant,Moldova,3.4,EASTERN EUROPE,74336860,Stub
Artur Cozma,Moldova,3.4,EASTERN EUROPE,74133718,Start
Pavel Creangă,Moldova,3.4,EASTERN EUROPE,74434910,B
Cristina Gherasimov,Moldova,3.4,EASTERN EUROPE,75901849,B
Andrei Cucu,Moldova,3.4,EASTERN EUROPE,74575856,Stub
Vladimir Darie,Moldova,3.4,EASTERN EUROPE,26906477,Stub
Veaceslav Dobîndă,Moldova,3.4,EASTERN EUROPE,74305993,B
Mihail Druță,Moldova,3.4,EASTERN EUROPE,73537482,Start
Alexandru Esaulenco,Moldova,3.4,EASTERN EUROPE,74305737,B
Eugeniu Nichiforciuc,Moldova,3.4,EASTERN EUROPE,74564382,Start
Gheorghe Ichim,Moldova,3.4,EASTERN EUROPE,74582891,B
Gheorghe Lungu (politician),Moldova,3.4,EASTERN EUROPE,74596178,B
Eugen Gladun,Moldova,3.4,EASTERN EUROPE,74127437,B
Iuliana Gorea-Costin,Moldova,3.4,EASTERN EUROPE,34655150,Start
Vitalie Gorincioi,Moldova,3.4,EASTERN EUROPE,74535792,Start
Vasile Grădinaru,Moldova,3.4,EASTERN EUROPE,74582967,Stub
Eduard Grama,Moldova,3.4,EASTERN EUROPE,74527241,Start
Anatol Grimalschi,Moldova,3.4,EASTERN EUROPE,74589735,B
Vladimir Gurițenco,Moldova,3.4,EASTERN EUROPE,74445521,Start
Vasile Iovv,Moldova,3.4,EASTERN EUROPE,74267637,Stub
Andrei Ivanțoc,Moldova,3.4,EASTERN EUROPE,2073748,B
Gheorghe Malarciuc,Moldova,3.4,EASTERN EUROPE,28348486,Start
Mihail Manoli,Moldova,3.4,EASTERN EUROPE,74138765,Start
Radu Marian (politician),Moldova,3.4,EASTERN EUROPE,74312159,Stub
Constantin Mihăilescu,Moldova,3.4,EASTERN EUROPE,74445566,B
Constantin Mimi,Moldova,3.4,EASTERN EUROPE,27413577,Stub
Timofei Moșneaga,Moldova,3.4,EASTERN EUROPE,54037227,B
Alexandr Nesterovschi,Moldova,3.4,EASTERN EUROPE,74872876,Start
Dumitru Nidelcu,Moldova,3.4,EASTERN EUROPE,74597288,B
"Aleksandr Nikitin (politician, born 1987)",Moldova,3.4,EASTERN EUROPE,77502332,B
Grigore Novac,Moldova,3.4,EASTERN EUROPE,73537255,Stub
Ion Păduraru,Moldova,3.4,EASTERN EUROPE,74128133,Start
Vasile Parasca,Moldova,3.4,EASTERN EUROPE,74434843,FA
Iacob Popovici,Moldova,3.4,EASTERN EUROPE,74590591,Stub
Maria Postoico,Moldova,3.4,EASTERN EUROPE,62479078,Start
Dumitru Pulbere,Moldova,3.4,EASTERN EUROPE,73254450,B
Larisa Șavga,Moldova,3.4,EASTERN EUROPE,74589656,Start
Sergiu Palihovici,Moldova,3.4,EASTERN EUROPE,74596261,Stub
Mihai Severovan,Moldova,3.4,EASTERN EUROPE,74265279,Stub
Eugeniu Șlopac,Moldova,3.4,EASTERN EUROPE,74577161,Start
Eduard Smirnov,Moldova,3.4,EASTERN EUROPE,73537322,B
Nichita Smochină,Moldova,3.4,EASTERN EUROPE,33777350,B
Andrei Spînu,Moldova,3.4,EASTERN EUROPE,68519250,B
Sergiu Stati,Moldova,3.4,EASTERN EUROPE,74257880,B
Leonid Talmaci,Moldova,3.4,EASTERN EUROPE,34353303,Stub
Valentina Țapiș,Moldova,3.4,EASTERN EUROPE,74138815,Start
Dmitri Todoroglo,Moldova,3.4,EASTERN EUROPE,74332653,Start
Valeriu Troenco,Moldova,3.4,EASTERN EUROPE,74128067,B
Victor Țvircun,Moldova,3.4,EASTERN EUROPE,74125759,FA
Victor Țopa,Moldova,3.4,EASTERN EUROPE,74575764,Start
Boris Volosatîi,Moldova,3.4,EASTERN EUROPE,75436323,B
Vitalie Vrabie,Moldova,3.4,EASTERN EUROPE,74131149,B
Jean-Charles Allavena,Monaco,0.0,WESTERN EUROPE,47105581,B
Laurent Anselmi,Monaco,0.0,WESTERN EUROPE,66533667,Stub
Camille Blanc,Monaco,0.0,WESTERN EUROPE,15053744,B
Robert Calcagno,Monaco,0.0,WESTERN EUROPE,44006559,B
Jean Castellini,Monaco,0.0,WESTERN EUROPE,70620461,Start
Paul Demange (politician),Monaco,0.0,WESTERN EUROPE,29355227,B
Catherine Fautrier,Monaco,0.0,WESTERN EUROPE,68432219,Start
Paul Masseron,Monaco,0.0,WESTERN EUROPE,39468066,B
Thierry Poyet,Monaco,0.0,WESTERN EUROPE,47106093,Start
Gilles Tonelli,Monaco,0.0,WESTERN EUROPE,53958282,Stub
Chilkhaajavyn Avday,Mongolia,3.5,EAST ASIA,61551089,B
Dendeviin Terbishdagva,Mongolia,3.5,EAST ASIA,71618932,Start
Tsakhiagiin Elbegdorj,Mongolia,3.5,EAST ASIA,924662,Stub
Luvsannyamyn Gantömör,Mongolia,3.5,EAST ASIA,77277597,B
Diluwa Khutugtu Jamsrangjab,Mongolia,3.5,EAST ASIA,33277406,Start
Bayantömöriin Khaisan,Mongolia,3.5,EAST ASIA,31689286,Start
Mijiddorjiin Khanddorj,Mongolia,3.5,EAST ASIA,38679053,B
Tsendiin Mönkh-Orgil,Mongolia,3.5,EAST ASIA,53102884,FA
Luvsannamsrain Oyun-Erdene,Mongolia,3.5,EAST ASIA,50152381,Stub
Dritan Abazović,Montenegro,0.6,SOUTHERN EUROPE,49361138,B
Božidar Bojović,Montenegro,0.6,SOUTHERN EUROPE,66172718,B
Jevrem Brković,Montenegro,0.6,SOUTHERN EUROPE,7692350,B
Predrag Bulatović,Montenegro,0.6,SOUTHERN EUROPE,5240814,Stub
Miodrag Davidović,Montenegro,0.6,SOUTHERN EUROPE,65190234,Start
Vladimir Dobričanin,Montenegro,0.6,SOUTHERN EUROPE,65250835,Start
Dobrilo Dedeić,Montenegro,0.6,SOUTHERN EUROPE,48870894,B
Sekula Drljević,Montenegro,0.6,SOUTHERN EUROPE,1262717,B
Fatmir Gjeka,Montenegro,0.6,SOUTHERN EUROPE,70020204,Start
Milutin Jelić,Montenegro,0.6,SOUTHERN EUROPE,62134932,B
Batrić Jovanović,Montenegro,0.6,SOUTHERN EUROPE,31214498,B
Jovan Kavarić,Montenegro,0.6,SOUTHERN EUROPE,36626185,Stub
Zdravko Krivokapić,Montenegro,0.6,SOUTHERN EUROPE,64708352,B
Vujica Lazović,Montenegro,0.6,SOUTHERN EUROPE,66172266,Stub
Vladimir Leposavić,Montenegro,0.6,SOUTHERN EUROPE,65767674,Start
Stjepan Mitrov Ljubiša,Montenegro,0.6,SOUTHERN EUROPE,7307261,Start
Stevan Lukačević,Montenegro,0.6,SOUTHERN EUROPE,36633999,Stub
Branko Lukovac,Montenegro,0.6,SOUTHERN EUROPE,74168794,Stub
Savić Marković Štedimlija,Montenegro,0.6,SOUTHERN EUROPE,10695183,Start
Tarzan Milošević,Montenegro,0.6,SOUTHERN EUROPE,50107018,B
Iko Mirković,Montenegro,0.6,SOUTHERN EUROPE,36634239,Stub
Fuad Nimani,Montenegro,0.6,SOUTHERN EUROPE,39852202,Stub
Darko Pajović,Montenegro,0.6,SOUTHERN EUROPE,43432235,B
Vladimir Pavićević,Montenegro,0.6,SOUTHERN EUROPE,57023872,Start
Jovan Pavlović (politician),Montenegro,0.6,SOUTHERN EUROPE,58085118,Stub
Andrija Popović,Montenegro,0.6,SOUTHERN EUROPE,42365317,B
Evgenije Popović,Montenegro,0.6,SOUTHERN EUROPE,15047867,Stub
Novica Radović,Montenegro,0.6,SOUTHERN EUROPE,11497354,B
Miloš Radulović (politician),Montenegro,0.6,SOUTHERN EUROPE,52529420,B
Nešo Šćepović,Montenegro,0.6,SOUTHERN EUROPE,36625882,B
Budimir Šegrt,Montenegro,0.6,SOUTHERN EUROPE,66233447,Stub
Sergej Sekulović,Montenegro,0.6,SOUTHERN EUROPE,66013673,B
Aleksandar Stijović,Montenegro,0.6,SOUTHERN EUROPE,66823782,Start
Lazar Tomanović,Montenegro,0.6,SOUTHERN EUROPE,63418809,B
Lujo Vojnović,Montenegro,0.6,SOUTHERN EUROPE,25497497,Stub
Dejan Vukšić,Montenegro,0.6,SOUTHERN EUROPE,67272334,B
Abu Bakr Ibn Abi Zaid as-Slawi,Morocco,37.0,NORTHERN AFRICA,62331431,Stub
Mohamed Ali El Admi,Morocco,37.0,NORTHERN AFRICA,41768056,B
Mahjoubi Aherdane,Morocco,37.0,NORTHERN AFRICA,65863599,Start
Ba Ahmed,Morocco,37.0,NORTHERN AFRICA,37478987,Stub
Moulay Ahmed Alaoui,Morocco,37.0,NORTHERN AFRICA,66871372,Start
Abderrahmane Amalou,Morocco,37.0,NORTHERN AFRICA,69329929,B
Saaïd Amzazi,Morocco,37.0,NORTHERN AFRICA,64666043,B
Abdessamad Archane,Morocco,37.0,NORTHERN AFRICA,68780425,Stub
Mustapha Bakkoury,Morocco,37.0,NORTHERN AFRICA,54440850,B
Ahmed Balafrej,Morocco,37.0,NORTHERN AFRICA,5153149,Stub
Abdelouahed Belkeziz,Morocco,37.0,NORTHERN AFRICA,32056168,Stub
Moncef Belkhayat,Morocco,37.0,NORTHERN AFRICA,33261354,B
Mehdi Ben Barka,Morocco,37.0,NORTHERN AFRICA,30872057,B
Mohamed Benchaaboun,Morocco,37.0,NORTHERN AFRICA,69857418,C
Hakim Benchamach,Morocco,37.0,NORTHERN AFRICA,68733235,B
Ahmed Benjelloun,Morocco,37.0,NORTHERN AFRICA,64294980,Start
Omar Benjelloun,Morocco,37.0,NORTHERN AFRICA,30263112,Start
Fadel Benyaich,Morocco,37.0,NORTHERN AFRICA,41198937,Start
Driss Benzekri (activist),Morocco,37.0,NORTHERN AFRICA,21783587,Start
Abderrahim Bouabid,Morocco,37.0,NORTHERN AFRICA,63589798,B
M'hamed Boucetta,Morocco,37.0,NORTHERN AFRICA,64045994,Start
Nasser Bourita,Morocco,37.0,NORTHERN AFRICA,54102901,Stub
Abdelghani Bousta,Morocco,37.0,NORTHERN AFRICA,30370167,B
Abdelhadi Boutaleb,Morocco,37.0,NORTHERN AFRICA,33415142,Start
Brahim Boutaleb,Morocco,37.0,NORTHERN AFRICA,70246485,Start
Miloud Chaabi,Morocco,37.0,NORTHERN AFRICA,21879118,Stub
Mohamed Haddou Chiguer,Morocco,37.0,NORTHERN AFRICA,70153627,Stub
Rochdi Chraibi,Morocco,37.0,NORTHERN AFRICA,41375292,Start
Mohammed al-Hajj ibn Mohammed al-Dila'i,Morocco,37.0,NORTHERN AFRICA,38613627,B
Anas Doukkali,Morocco,37.0,NORTHERN AFRICA,66898148,Start
Khalihenna Ould Errachid,Morocco,37.0,NORTHERN AFRICA,7291753,Stub
Mohamed El Fassi,Morocco,37.0,NORTHERN AFRICA,67627315,Start
Ahmed al-Hiba,Morocco,37.0,NORTHERN AFRICA,9085181,Stub
Ahmed ibn Abi Mahalli,Morocco,37.0,NORTHERN AFRICA,30748059,Stub
Abdellatif Jouahri,Morocco,37.0,NORTHERN AFRICA,67282145,B
Mohammed Kabbaj,Morocco,37.0,NORTHERN AFRICA,5351466,Stub
Abdelhafid Kadiri,Morocco,37.0,NORTHERN AFRICA,75546666,B
Abdellah Kadiri,Morocco,37.0,NORTHERN AFRICA,61878230,FA
Muhammad al-Kattani,Morocco,37.0,NORTHERN AFRICA,64339427,B
Khanatha bint Bakkar,Morocco,37.0,NORTHERN AFRICA,26281751,B
Mohand Laenser,Morocco,37.0,NORTHERN AFRICA,33865465,B
Mohammed Karim Lamrani,Morocco,37.0,NORTHERN AFRICA,5153314,Start
Azzeddine Laraki,Morocco,37.0,NORTHERN AFRICA,5153358,Stub
Mohammed VI of Morocco,Morocco,37.0,NORTHERN AFRICA,226113,Stub
Abdelkrim Motii,Morocco,37.0,NORTHERN AFRICA,3876710,Stub
Khalid Naciri,Morocco,37.0,NORTHERN AFRICA,36697233,Stub
Mohammed al-Makki al-Nasiri,Morocco,37.0,NORTHERN AFRICA,28482753,B
Zoulikha Nasri,Morocco,37.0,NORTHERN AFRICA,48842066,Start
Abdelaziz El Omari,Morocco,37.0,NORTHERN AFRICA,62030598,Start
Ilyas El Omari,Morocco,37.0,NORTHERN AFRICA,68735333,Stub
Abdellatif Ouahbi,Morocco,37.0,NORTHERN AFRICA,68624641,Stub
Chafik Rachadi,Morocco,37.0,NORTHERN AFRICA,49417229,Start
Abdelwahed Radi,Morocco,37.0,NORTHERN AFRICA,33865760,Stub
Mohammed Sajid (politician),Morocco,37.0,NORTHERN AFRICA,68687729,B
Sidi al-Ayachi,Morocco,37.0,NORTHERN AFRICA,28621279,B
Sidi Hamdi Ould Errachid,Morocco,37.0,NORTHERN AFRICA,75220066,Start
Fathallah Sijilmassi,Morocco,37.0,NORTHERN AFRICA,36060961,Start
Mohammed Allal Sinaceur,Morocco,37.0,NORTHERN AFRICA,37476423,B
Mohamed Hassan Ouazzani,Morocco,37.0,NORTHERN AFRICA,63724267,B
Nasser Zefzafi,Morocco,37.0,NORTHERN AFRICA,54255141,Start
Abdellatif Zeroual,Morocco,37.0,NORTHERN AFRICA,30259172,Start
Mohammed Ziane,Morocco,37.0,NORTHERN AFRICA,54267738,Stub
Yassir Znagui,Morocco,37.0,NORTHERN AFRICA,35103277,B
Brahim Zniber,Morocco,37.0,NORTHERN AFRICA,51813351,B
Mário Albino,Mozambique,33.9,EASTERN AFRICA,62003371,Stub
Carlos Cardoso (journalist),Mozambique,33.9,EASTERN AFRICA,4895017,B
Afonso Dhlakama,Mozambique,33.9,EASTERN AFRICA,1982107,Stub
Helder Francisco Malauene,Mozambique,33.9,EASTERN AFRICA,2242841,B
Janet Mondlane,Mozambique,33.9,EASTERN AFRICA,31397203,Start
Nyeleti Brooke Mondlane,Mozambique,33.9,EASTERN AFRICA,69973398,B
Basilio Muhate,Mozambique,33.9,EASTERN AFRICA,35764932,Stub
Murade Isaac Murargy,Mozambique,33.9,EASTERN AFRICA,52485833,Start
Antonio Augusto Eduardo Namburete,Mozambique,33.9,EASTERN AFRICA,76910708,B
Tomaz Salomão,Mozambique,33.9,EASTERN AFRICA,4670577,B
Marcelino dos Santos,Mozambique,33.9,EASTERN AFRICA,14668286,Start
Stella da Graça Pinto Novo Zeca,Mozambique,33.9,EASTERN AFRICA,69973505,Stub
Ben Africa,Namibia,2.6,SOUTHERN AFRICA,70333445,Start
Hendrina Afrikaner,Namibia,2.6,SOUTHERN AFRICA,33008473,B
Jager Afrikaner,Namibia,2.6,SOUTHERN AFRICA,27830677,Start
Klaas Afrikaner,Namibia,2.6,SOUTHERN AFRICA,27932385,B
Duminga Ndala,Namibia,2.6,SOUTHERN AFRICA,75563577,Stub
Esme Sophia Isaack,Namibia,2.6,SOUTHERN AFRICA,77386585,Stub
Dap Izaaks,Namibia,2.6,SOUTHERN AFRICA,70335723,B
Gottlob Mbaukua,Namibia,2.6,SOUTHERN AFRICA,32090913,B
John McNab,Namibia,2.6,SOUTHERN AFRICA,70334277,Start
Maxie Minnaar,Namibia,2.6,SOUTHERN AFRICA,65175942,B
Nehale Mpingana,Namibia,2.6,SOUTHERN AFRICA,33375770,B
Manasse ǃNoreseb,Namibia,2.6,SOUTHERN AFRICA,33560939,B
Abner Nuule,Namibia,2.6,SOUTHERN AFRICA,74543827,B
Anna Shiweda,Namibia,2.6,SOUTHERN AFRICA,72928133,B
Thimoteus Tjamuaha,Namibia,2.6,SOUTHERN AFRICA,17003725,Stub
Erastus Tjejamba,Namibia,2.6,SOUTHERN AFRICA,32090864,B
Cornelius van Wyk,Namibia,2.6,SOUTHERN AFRICA,70335337,B
Eben van Zijl,Namibia,2.6,SOUTHERN AFRICA,21106432,B
Chet Narayan Acharya,Nepal,30.9,SOUTH ASIA,77409263,B
Sheikh Abul Kalam Azad (Nepali politician),Nepal,30.9,SOUTH ASIA,56177114,Stub
Surya Bahadur KC,Nepal,30.9,SOUTH ASIA,67626469,Stub
Mohan Baral,Nepal,30.9,SOUTH ASIA,47698985,Stub
Gopal Kumar Basnet,Nepal,30.9,SOUTH ASIA,70985274,B
Dhokal Singh Basnyat,Nepal,30.9,SOUTH ASIA,51875701,Stub
Chakra Prasad Bastola,Nepal,30.9,SOUTH ASIA,70875642,Start
Bedraj Singh,Nepal,30.9,SOUTH ASIA,73580860,Start
Ghanashyam Bhandari,Nepal,30.9,SOUTH ASIA,77551286,B
Bhim Bahadur Bhandari,Nepal,30.9,SOUTH ASIA,76923293,B
Mahendra Bahadur Bista,Nepal,30.9,SOUTH ASIA,69882944,Start
Narayan Prasad Dahal,Nepal,30.9,SOUTH ASIA,77408266,Stub
Gagan Singh Bhandari,Nepal,30.9,SOUTH ASIA,38837901,Start
Rajendra Laxmi Gaire,Nepal,30.9,SOUTH ASIA,71004910,C
Harka Gurung,Nepal,30.9,SOUTH ASIA,38789791,Start
Ram Chandra Jha,Nepal,30.9,SOUTH ASIA,69328343,Start
Jhalak Bahadur Magar,Nepal,30.9,SOUTH ASIA,77107966,B
Prem Bahadur Kansakar,Nepal,30.9,SOUTH ASIA,34983532,Start
Ek Raj Karki,Nepal,30.9,SOUTH ASIA,77640570,Start
Ratneshwar Lal Kayastha,Nepal,30.9,SOUTH ASIA,56826865,Stub
Rajanra KC,Nepal,30.9,SOUTH ASIA,41146207,B
Bishal Khadka,Nepal,30.9,SOUTH ASIA,56928337,Start
Devi Khadka,Nepal,30.9,SOUTH ASIA,58782267,Start
Yadunath Khanal,Nepal,30.9,SOUTH ASIA,37744378,Stub
Gore Bahadur Khapangi,Nepal,30.9,SOUTH ASIA,40066151,B
Koili Devi Chaudhary,Nepal,30.9,SOUTH ASIA,76922100,B
Krishna Kumar B.C.,Nepal,30.9,SOUTH ASIA,73580910,B
Chiri Babu Maharjan,Nepal,30.9,SOUTH ASIA,65791159,Stub
Gajraj Mishra,Nepal,30.9,SOUTH ASIA,62358200,B
Nani Maiya Dahal,Nepal,30.9,SOUTH ASIA,74373144,Start
Pande family,Nepal,30.9,SOUTH ASIA,56740467,Stub
Ganesh Pandey,Nepal,30.9,SOUTH ASIA,51974148,B
Leela Mani Paudyal,Nepal,30.9,SOUTH ASIA,43199317,Start
Khadga Bahadur Pokharel,Nepal,30.9,SOUTH ASIA,73580966,B
Krishna Chandra Nepali Pokharel,Nepal,30.9,SOUTH ASIA,67911093,B
Bidhyanath Pokhrel,Nepal,30.9,SOUTH ASIA,59974012,B
Vrajanath Poudyal,Nepal,30.9,SOUTH ASIA,62433081,Start
Prakash Bahadur Deuba,Nepal,30.9,SOUTH ASIA,73420796,B
Radhika Tamang,Nepal,30.9,SOUTH ASIA,71004975,Start
Laxman Rajbanshi,Nepal,30.9,SOUTH ASIA,52778935,B
Dhir Shumsher Rana,Nepal,30.9,SOUTH ASIA,61161619,Stub
Diamond Shumsher Rana,Nepal,30.9,SOUTH ASIA,37977356,B
Sanjay Kumar Mahato,Nepal,30.9,SOUTH ASIA,73649772,Stub
Bam Shah,Nepal,30.9,SOUTH ASIA,51813377,B
Bishnu Pratap Shah,Nepal,30.9,SOUTH ASIA,34664121,Stub
Santoshi Shahi,Nepal,30.9,SOUTH ASIA,77573950,B
Shukraraj Shastri,Nepal,30.9,SOUTH ASIA,4971653,Start
Sonam Gyalchhen Sherpa,Nepal,30.9,SOUTH ASIA,70985194,Stub
Sanu Siva,Nepal,30.9,SOUTH ASIA,67669614,FA
Bhuwan Bahadur Sunar,Nepal,30.9,SOUTH ASIA,70985630,B
Surya Raj Acharya,Nepal,30.9,SOUTH ASIA,57963839,Start
Thapa dynasty,Nepal,30.9,SOUTH ASIA,54028207,Stub
Ranabir Singh Thapa,Nepal,30.9,SOUTH ASIA,53124833,B
Goma Devi Timilsina,Nepal,30.9,SOUTH ASIA,70985324,B
Yagya Raj Joshi,Nepal,30.9,SOUTH ASIA,77491127,Stub
Dharma Ratna Yami,Nepal,30.9,SOUTH ASIA,31023945,B
Guillermo Arce Castaño,Nicaragua,6.8,CENTRAL AMERICA,71630525,B
Oscar Danilo Blandón,Nicaragua,6.8,CENTRAL AMERICA,872279,Start
José Francisco Cardenal,Nicaragua,6.8,CENTRAL AMERICA,8087034,Stub
Pedro Joaquín Chamorro Barrios,Nicaragua,6.8,CENTRAL AMERICA,68056653,B
Juan Sebastián Chamorro,Nicaragua,6.8,CENTRAL AMERICA,66484843,Stub
Edipcia Dubón,Nicaragua,6.8,CENTRAL AMERICA,66081893,B
Juan Espinosa (politician),Nicaragua,6.8,CENTRAL AMERICA,72335232,B
Luis Fley,Nicaragua,6.8,CENTRAL AMERICA,67035495,Start
